(91, 1862)
(91, 1814)
(92, 1986)
(93, 1894)
(94, 1906)
(95, 2000)
(95, 2000)
(95, 1820)
(96, 1910)
(96, 1730)
(96, 1730)
(97, 1716)
(98, 1254)
(99, 2000)
(99, 2000)
(99, 1854)
(100, 2000)
(100, 1800)
(100, 1800)
(100, 1952)
(100, 1752)
(100, 1752)
(101, 1862)
(101, 1814)
(102, 1986)
(103, 1894)
(104, 1906)
(105, 2000)
(105, 2000)
(105, 1820)
(106, 1910)
(106, 1730)
(106, 1730)
(107, 1716)
(108, 1154)
(109, 2000)
(109, 1892)
(110, 1908)
(110, 1800)
(111, 2000)
(111, 1952)
(112, 1862)
(112, 1814)
(113, 1986)
(114, 1894)
(115, 1906)
(116, 2000)
(116, 2000)
(116, 1820)
(117, 1910)
(117, 1730)
(117, 1730)
(118, 1716)
(119, 1154)
(120, 2000)
(120, 1892)
(121, 1908)
(121, 1800)
(122, 2000)
(122, 1952)
(123, 1862)
(123, 1814)
(124, 1986)
(125, 1894)
(126, 1906)
(127, 2000)
(127, 2000)
(127, 1820)
(128, 1923)
(128, 1730)
(128, 1730)
(129, 1716)
(130, 1157)
(131, 2000)
(131, 1892)
(132, 1900)
(132, 1908)
(133, 2000)
(133, 1952)
(134, 1861)
(134, 1862)
(135, 1986)
(136, 1894)
(137, 1906)
(138, 2000)
(138, 2000)
(138, 1856)
(139, 1910)
(139, 1730)
(139, 1730)
(140, 1716)
(140, 1308)
(141, 2000)
(141, 1162)
(141, 1892)
(141, 1054)
(142, 1908)
(142, 1800)
(143, 2000)
(143, 1952)
(143, 1883)
(144, 1986)
(144, 1848)
(144, 1800)
(145, 1894)
(146, 1906)
(147, 2000)
(147, 2000)
(147, 1820)
(148, 1910)
(148, 1730)
(148, 1730)
(149, 1716)
(149, 1270)
(150, 2000)
(150, 1154)
(150, 1892)
(150, 1046)
(151, 1908)
(151, 1800)
(152, 2000)
(152, 1952)
(153, 1862)
(153, 1814)
(154, 1986)
(155, 1936)
(156, 1906)
(157, 2000)
(157, 2000)
(157, 1876)
(158, 1910)
(158, 1730)
(158, 1730)
(159, 1716)
(160, 1154)
(161, 2000)
(161, 1892)
(162, 1908)
(162, 1800)
(163, 2000)
(163, 1952)
(164, 1862)
(164, 1814)
(165, 1986)
(166, 1894)
(167, 1906)
(168, 2000)
(168, 2000)
(169, 1878)
(169, 1820)
(170, 1910)
(171, 1716)
(172, 1254)
(173, 2000)
(173, 1892)
(174, 1908)
(174, 1800)
(175, 2000)
(175, 1952)
(176, 1859)
(176, 1862)
(177, 1986)
(178, 1894)
(179, 1906)
(180, 2000)
(180, 2000)
(180, 1820)
(181, 1910)
(181, 1730)
(181, 1730)
(182, 1716)
(176, 1124)
(176, 1078)
(177, 2000)
(177, 386)
(177, 1892)
(177, 278)
(178, 1908)
(178, 1800)
(178, 200)
(179, 2000)
(179, 306)
(179, 1952)
(179, 258)
(180, 1862)
(180, 1814)
(180, 214)
(181, 1986)
(181, 600)
(181, 380)
(181, 300)
(182, 1894)
(182, 364)
(183, 1906)
(183, 554)
(184, 2000)
(184, 2000)
(184, 1820)
(185, 1910)
(185, 1730)
(185, 1730)
(185, 1726)
(185, 1446)
(185, 1446)
(186, 1154)
(186, 888)
(187, 2000)
(187, 1892)
(188, 1908)
(188, 1800)
(189, 2000)
(189, 1952)
(189, 1873)
(190, 1986)
(190, 1857)
(190, 1800)
(191, 1894)
(192, 1906)
(193, 2000)
(193, 2000)
(193, 1820)
(194, 1874)
(194, 1694)
(194, 1694)
(195, 1752)
(196, 1254)
(197, 2000)
(198, 1938)
(199, 1908)
(200, 2000)
(200, 1952)
(201, 1862)
(201, 1814)
(202, 1880)
(203, 1998)
(204, 1908)
(205, 2000)
(205, 2000)
(205, 1820)
(206, 1927)
(206, 1694)
(206, 1694)
(207, 1852)
(208, 1245)
(209, 2000)
(209, 1892)
(210, 1908)
(210, 1800)
(211, 2000)
(211, 1952)
(212, 1862)
(212, 1814)
(213, 1880)
(214, 1998)
(215, 1908)
(216, 2000)
(216, 2000)
(216, 1899)
(217, 1874)
(217, 1694)
(217, 1694)
(218, 1752)
(216, 1126)
(217, 1892)
(217, 692)
(217, 672)
(217, 492)
(218, 1908)
(218, 706)
(219, 2000)
(219, 954)
(219, 1952)
(219, 906)
(220, 1862)
(220, 1814)
(221, 1986)
(222, 1894)
(223, 1998)
(223, 1926)
(224, 2000)
(224, 1908)
(224, 2000)
(224, 1908)
(225, 1910)
(225, 1820)
(226, 1874)
(227, 1752)
(223, 1162)
(224, 1892)
(224, 622)
(224, 400)
(225, 1908)
(225, 505)
(225, 400)
(226, 2000)
(226, 580)
(226, 1952)
(226, 532)
(227, 1862)
(227, 1814)
(227, 520)
(228, 1986)
(228, 754)
(228, 1906)
(228, 646)
(229, 1908)
(229, 1800)
(230, 2000)
(230, 2000)
(230, 1982)
(231, 1838)
(231, 1820)
(231, 1820)
(232, 1874)
(233, 1752)
(234, 1436)
(235, 2000)
(235, 2000)
(235, 1966)
(236, 1848)
(236, 1814)
(236, 1814)
(237, 1986)
(238, 1892)
(239, 1970)
(240, 1938)
(241, 2000)
(241, 1982)
(242, 1838)
(242, 1820)
(243, 1874)
(244, 1752)
(245, 1954)
(246, 1263)
(247, 2000)
(247, 2000)
(247, 1966)
(248, 1848)
(248, 1839)
(248, 1814)
(249, 1989)
(250, 1892)
(251, 1970)
(252, 1938)
(253, 2000)
(253, 1982)
(249, 1796)
(250, 1902)
(250, 1494)
(250, 1750)
(250, 1246)
(250, 1104)
(250, 400)
(251, 1820)
(251, 954)
(251, 706)
(251, 308)
(252, 2000)
(252, 338)
(252, 2000)
(252, 338)
(252, 1977)
(252, 304)
(253, 1848)
(253, 1814)
(253, 1814)
(253, 314)
(254, 1986)
(254, 218)
(254, 200)
(255, 1892)
(256, 1970)
(257, 1938)
(258, 2000)
(258, 1982)
(259, 1838)
(259, 1820)
(260, 1874)
(261, 1752)
(262, 1554)
(263, 1800)
(264, 2000)
(264, 2000)
(264, 1966)
(265, 1848)
(265, 1814)
(265, 1814)
(266, 1986)
(267, 1892)
(268, 1970)
(269, 1938)
(270, 2000)
(270, 1982)
(271, 1838)
(271, 1820)
(272, 1874)
(271, 1081)
(271, 618)
(272, 1800)
(272, 580)
(273, 2000)
(273, 706)
(273, 2000)
(273, 706)
(273, 1966)
(273, 672)
(274, 1966)
(274, 1932)
(274, 1932)
(275, 1882)
(276, 1986)
(277, 1892)
(278, 1970)
(279, 1938)
(280, 2000)
(280, 1982)
(281, 1838)
(281, 1820)
(282, 1874)
(281, 1018)
(281, 600)
(282, 1800)
(282, 580)
(283, 2000)
(283, 706)
(283, 2000)
(283, 706)
(283, 1966)
(283, 672)
(284, 1966)
(284, 1932)
(284, 1932)
(285, 1913)
(286, 1986)
(287, 1892)
(288, 1970)
(289, 1938)
(290, 2000)
(290, 1982)
(291, 1838)
(291, 1820)
(292, 1927)
(291, 918)
(291, 600)
(292, 1800)
(292, 733)
(293, 2000)
(293, 759)
(293, 2000)
(293, 759)
(293, 1870)
(293, 629)
(294, 1944)
(294, 1814)
(294, 1814)
(295, 1986)
(296, 1966)
(297, 1926)
(298, 1970)
(299, 1938)
(300, 2000)
(300, 1982)
(301, 1838)
(301, 1820)
(302, 1874)
(299, 852)
(300, 1800)
(300, 400)
(301, 2000)
(301, 418)
(301, 400)
(301, 2000)
(301, 418)
(301, 400)
(301, 1870)
(301, 288)
(301, 270)
(302, 1944)
(302, 1814)
(302, 1814)
(302, 394)
(303, 1986)
(303, 506)
(304, 1966)
(305, 1926)
(306, 1970)
(307, 1938)
(308, 2000)
(308, 1982)
(309, 1838)
(309, 1820)
(310, 1874)
(300, 900)
(301, 1800)
(301, 0)
(302, 2000)
(302, 700)
(302, 130)
(302, 0)
(302, 2000)
(302, 700)
(302, 130)
(302, 1870)
(302, 0)
(303, 1944)
(303, 1814)
(303, 1814)
(303, 0)
(304, 1986)
(304, 0)
(305, 1966)
(305, 0)
(306, 1926)
(306, 0)
(307, 1970)
(307, 0)
(308, 1938)
(308, 0)
(309, 2000)
(309, 18)
(309, 0)
(309, 1982)
(309, 0)
(310, 1838)
(310, 1820)
(310, 0)
(311, 1874)
(311, 0)
(312, 906)
(313, 1800)
(314, 2000)
(314, 2000)
(314, 1904)
(315, 1944)
(315, 1814)
(315, 1814)
(316, 1986)
(317, 1966)
(318, 1926)
(319, 1970)
(319, 1939)
(320, 2000)
(320, 1938)
(320, 1982)
(320, 1920)
(321, 1838)
(321, 1820)
(322, 1874)
(320, 1200)
(320, 538)
(321, 1800)
(321, 1018)
(321, 1000)
(322, 2000)
(322, 580)
(322, 2000)
(322, 580)
(322, 1870)
(322, 450)
(323, 1944)
(323, 1814)
(323, 1814)
(323, 520)
(324, 1986)
(325, 1966)
(325, 1926)
(326, 1970)
(326, 1896)
(327, 1938)
(328, 2000)
(328, 1982)
(329, 1838)
(329, 1820)
(328, 1847)
(329, 1289)
(329, 1016)
(329, 1000)
(330, 1800)
(330, 1157)
(331, 2000)
(331, 2000)
(331, 1899)
(332, 1944)
(332, 1814)
(332, 1814)
(333, 1986)
(334, 1966)
(335, 1926)
(336, 1970)
(337, 1938)
(338, 1982)
(338, 1875)
(339, 1874)
(339, 1712)
(337, 1567)
(338, 1155)
(338, 1272)
(339, 1800)
(339, 580)
(339, 418)
(340, 2000)
(340, 706)
(340, 1942)
(340, 648)
(341, 1928)
(341, 1870)
(342, 1944)
(343, 1986)
(344, 1966)
(345, 1926)
(346, 1970)
(347, 1938)
(348, 1982)
(349, 1838)
(350, 1874)
(351, 1634)
(352, 1272)
(353, 1800)
(354, 2000)
(354, 1942)
(354, 1923)
(355, 1915)
(355, 1930)
(355, 1800)
(356, 1966)
(356, 1937)
(357, 1970)
(357, 1896)
(358, 1952)
(359, 1986)
(360, 1982)
(361, 1838)
(362, 1874)
(363, 1634)
(364, 1272)
(365, 1800)
(366, 2000)
(366, 1942)
(367, 1928)
(367, 1870)
(368, 1954)
(369, 1966)
(370, 1926)
(371, 1970)
(372, 1952)
(373, 1986)
(374, 1982)
(375, 1838)
(376, 1874)
(377, 1634)
(378, 1272)
(379, 1800)
(380, 2000)
(380, 1942)
(381, 1928)
(381, 1870)
(381, 1919)
(381, 1800)
(382, 1966)
(382, 1896)
(383, 1926)
(384, 1970)
(385, 1952)
(386, 1986)
(387, 1982)
(388, 1838)
(389, 1874)
(390, 1650)
(391, 1272)
(392, 1800)
(393, 2000)
(393, 1942)
(394, 1928)
(394, 1870)
(395, 1930)
(396, 1966)
(397, 1926)
(398, 1970)
(399, 1952)
(400, 1986)
(401, 1982)
(400, 1877)
(401, 1874)
(401, 1694)
(402, 1634)
(402, 1446)
(402, 1384)
(402, 818)
(403, 1800)
(403, 1072)
(404, 2000)
(404, 1942)
(405, 1928)
(405, 1870)
(406, 1930)
(407, 1966)
(408, 1926)
(409, 1970)
(410, 1952)
(411, 1986)
(412, 1982)
(413, 1838)
(414, 1874)
(406, 1495)
(406, 1129)
(407, 1800)
(407, 1172)
(407, 600)
(408, 2000)
(408, 734)
(408, 1942)
(408, 676)
(409, 1928)
(409, 1870)
(409, 845)
(409, 1916)
(409, 1800)
(409, 875)
(410, 1966)
(410, 1896)
(410, 104)
(411, 1948)
(411, 278)
(412, 1970)
(412, 362)
(413, 1952)
(413, 32)
(414, 1986)
(414, 580)
(415, 1982)
(415, 888)
(411, 1805)
(412, 1874)
(412, 1602)
(413, 1634)
(413, 1266)
(414, 1272)
(414, 586)
(415, 1800)
(415, 400)
(416, 2000)
(416, 418)
(416, 1942)
(416, 360)
(417, 1928)
(417, 1870)
(418, 1939)
(419, 1966)
(420, 1926)
(421, 1970)
(422, 1952)
(423, 1986)
(424, 1982)
(425, 1838)
(426, 1874)
(426, 1608)
(427, 1272)
(427, 1006)
(428, 1800)
(429, 2000)
(429, 1942)
(430, 1928)
(430, 1870)
(431, 1944)
(432, 1966)
(433, 1926)
(434, 1970)
(435, 1952)
(436, 1986)
(437, 1982)
(438, 1838)
(439, 1874)
(440, 1762)
(441, 1272)
(442, 1800)
(443, 2000)
(443, 1942)
(444, 1928)
(444, 1870)
(445, 1930)
(446, 1966)
(447, 1926)
(448, 1970)
(449, 1952)
(450, 1986)
(450, 1981)
(451, 1838)
(451, 1820)
(452, 1874)
(453, 1634)
(454, 1272)
(455, 1800)
(456, 1942)
(457, 1928)
(458, 1945)
(459, 2000)
(459, 1966)
(460, 1926)
(460, 1892)
(461, 1970)
(462, 1952)
(463, 1986)
(464, 1982)
(465, 1838)
(466, 1874)
(467, 1801)
(467, 1363)
(468, 1800)
(468, 1172)
(469, 1948)
(470, 1928)
(471, 1930)
(472, 2000)
(473, 1974)
(473, 1946)
(474, 1970)
(474, 1896)
(475, 1952)
(476, 1986)
(477, 1982)
(473, 1786)
(474, 1874)
(474, 1656)
(474, 1528)
(475, 1634)
(475, 1466)
(475, 1246)
(475, 1106)
(476, 1800)
(476, 968)
(476, 1072)
(477, 1942)
(477, 1142)
(478, 1928)
(478, 488)
(479, 1930)
(480, 2000)
(480, 1966)
(481, 1926)
(481, 1892)
(482, 1970)
(483, 1952)
(484, 1986)
(485, 1982)
(483, 1820)
(484, 1909)
(484, 1680)
(485, 1799)
(485, 1428)
(486, 1272)
(486, 618)
(487, 1800)
(488, 1942)
(489, 1928)
(490, 1930)
(491, 2000)
(491, 1966)
(492, 1926)
(492, 1892)
(493, 1970)
(494, 1952)
(495, 1986)
(496, 1982)
(497, 1838)
(498, 1874)
(499, 1687)
(500, 1372)
(501, 1800)
(502, 1942)
(503, 1928)
(504, 1930)
(505, 2000)
(505, 1966)
(506, 1926)
(506, 1892)
(507, 1970)
(508, 1952)
(509, 1986)
(510, 1982)
(511, 1881)
(512, 1885)
(510, 1428)
(511, 1672)
(511, 661)
(512, 1898)
(512, 937)
(513, 1942)
(513, 1048)
(514, 1928)
(515, 1930)
(516, 2000)
(516, 1966)
(517, 1926)
(517, 1892)
(518, 1970)
(519, 1952)
(520, 1986)
(521, 1982)
(522, 1838)
(523, 1874)
(524, 1334)
(525, 1472)
(526, 1942)
(527, 1928)
(528, 1930)
(529, 2000)
(529, 1966)
(530, 1926)
(530, 1892)
(531, 1984)
(532, 1986)
(533, 1952)
(534, 1986)
(535, 1982)
(536, 1838)
(537, 1874)
(532, 1319)
(533, 1655)
(533, 338)
(534, 1942)
(534, 928)
(535, 1928)
(535, 270)
(536, 1930)
(536, 318)
(537, 2000)
(537, 980)
(537, 1966)
(537, 946)
(538, 1926)
(538, 1892)
(538, 598)
(539, 1984)
(540, 1986)
(541, 1952)
(542, 1986)
(543, 1982)
(538, 1694)
(538, 1628)
(538, 400)
(539, 1926)
(539, 1528)
(539, 1168)
(539, 470)
(540, 1838)
(540, 780)
(540, 524)
(541, 1942)
(541, 280)
(542, 1928)
(542, 256)
(543, 1930)
(543, 400)
(544, 2000)
(544, 218)
(544, 1966)
(544, 184)
(545, 1926)
(545, 1892)
(546, 1970)
(547, 1963)
(548, 1986)
(549, 1982)
(550, 1894)
(551, 1856)
(552, 1926)
(552, 1068)
(553, 1838)
(553, 780)
(554, 1942)
(555, 1928)
(556, 1930)
(557, 2000)
(557, 1966)
(558, 1926)
(558, 1892)
(559, 1970)
(560, 1952)
(561, 1986)
(562, 1982)
(563, 1885)
(564, 1894)
(565, 1926)
(554, 1194)
(555, 1850)
(555, 500)
(556, 1928)
(556, 568)
(557, 1930)
(557, 868)
(558, 2000)
(558, 534)
(558, 300)
(558, 1966)
(558, 500)
(559, 1926)
(559, 1892)
(559, 0)
(560, 1970)
(560, 300)
(561, 1952)
(561, 700)
(562, 1986)
(562, 700)
(563, 1982)
(563, 67)
(564, 1954)
(564, 136)
(562, 1869)
(563, 1894)
(563, 1694)
(564, 1952)
(564, 1638)
(565, 1095)
(565, 722)
(566, 1928)
(567, 1952)
(568, 1978)
(569, 2000)
(569, 1966)
(570, 1926)
(570, 1892)
(571, 1970)
(572, 1952)
(573, 1986)
(574, 1982)
(575, 1958)
(571, 1832)
